ritz_wl_air(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"435.15437"	"9.39e+05"	B	"2.99035244"	"5.83875215"	9	7		
"435.27345"	"3.63e+06"	B+	"2.22271209"	"5.07033256"	3	5		
"435.85007"	"8.09e+05"	C+	"2.94879294"	"5.79264615"	11	9		
"436.08040"	"1.0e+06"	D	"3.64164057"	"6.48399171"	7	5		
"436.58963"	"2.81e+05"	C	"2.99035244"	"5.82938837"	9	7		
"436.75781"	"1.56e+06"	B	"2.99035244"	"5.82829520"	9	11		
"436.79032"	"9.09e+04"	C+	"1.60789577"	"4.44562726"	5	5		
"436.97716"	"6.09e+06"	C+	"3.04686890"	"5.88338708"	9	9		
"437.29863"	"1.8e+05"	D	"3.01725044"	"5.85168345"	5	5		
"437.35605"	"1.04e+06"	C	"3.01762252"	"5.85168345"	7	5		
"437.44888"	"1.68e+05"	C	"3.30092244"	"6.13438193"	5	7		
"437.54768"	"1.53e+05"	D+	"3.57321890"	"6.40603863"	11	9		
"437.592935"	"2.95e+04"	A	"0.0000000"	"2.83252676"	9	11		
"437.67725"	"5.35e+05"	D+	"3.01725044"	"5.84923154"	5	3		
"437.77906"	"3.8e+05"	D	"3.27398440"	"6.10530689"	3	5		
"438.27676"	"1.54e+06"	C+	"3.57321890"	"6.40132623"	11	11		
"438.35444"	"5.00e+07"	A	"1.48486439"	"4.31247059"	9	11		
"438.46718"	"5.4e+05"	E	"3.01725044"	"5.84412959"	5	5		
"438.78908"	"3.46e+06"	C+	"3.07133880"	"5.89614419"	3	3		
"438.84066"	"1.03e+07"	B	"3.60252504"	"6.42699840"	7	7		
"438.92442"	"1.81e+03"	A	"0.05156912"	"2.87550352"	7	5		
"439.04478"	"1.4e+05"	D	"2.99035244"	"5.81351269"	9	9		
"439.09503"	"1.16e+06"	C+	"3.01762252"	"5.84045966"	7	9		
"439.18610"	"1.1e+06"	E	"3.92860683"	"6.75085864"	5	3		
"439.25795"	"4.1e+05"	E	"3.88160368"	"6.70339390"	9	9		
"439.52739"	"1.70e+06"	B	"3.65369332"	"6.47375371"	5	3		
"440.12897"	"6.4e+06"	D	"3.60252504"	"6.41873101"	7	7		
"440.14425"	"8.18e+05"	C+	"2.83159117"	"5.64769932"	5	3		
"440.47498"	"2.75e+07"	A	"1.55735733"	"4.37135106"	7	9		
"440.50185"	"2.95e+02"	C+	"0.05156912"	"2.86539125"	7	7		
"440.77086"	"7.30e+05"	D+	"2.17594512"	"4.98804995"	7	5		
"440.84132"	"1.92e+06"	D+	"2.19786640"	"5.00952178"	5	3		
"440.91189"	"7.4e+05"	D	"3.30092244"	"6.11212776"	5	3		
"441.51221"	"1.19e+07"	A	"1.60789577"	"4.41527878"	5	7		
"442.25677"	"8.72e+06"	B+	"2.84504259"	"5.64769932"	3	3		
"442.31407"	"1.3e+05"	E	"2.99035244"	"5.79264615"	9	9		
"442.38410"	"1.8e+06"	D	"3.65369332"	"6.45554341"	5	5		
"442.40673"	"2.37e+05"	C	"3.64164057"	"6.44334733"	7	7		
"442.73095"	"3.41e+04"	A	"0.05156912"	"2.85122419"	7	9		
"443.01887"	"2.00e+06"	E	"3.01725044"	"5.81508605"	5	3		
"443.06136"	"7.45e+06"	B	"2.22271209"	"5.02027939"	3	1		
"443.25674"	"8.4e+05"	D	"3.57321890"	"6.36955305"	11	11		
"443.32183"	"2.1e+07"	D	"3.65369332"	"6.44961696"	5	3		
"443.37818"	"2.62e+06"	B	"3.60252504"	"6.39809335"	7	7		
"443.51485"	"4.72e+03"	A	"0.08728574"	"2.88199261"	5	3		
"443.69204"	"2.82e+05"	C	"3.04686890"	"5.84045966"	9	9		
"443.83425"	"8.5e+06"	D	"3.68638944"	"6.47908516"	3	1		
"443.96341"	"7.9e+04"	E	"3.04686890"	"5.83875215"	9	7		
"443.98812"	"6.73e+04"	B	"2.27860466"	"5.07033256"	5	5		
"444.04789"	"4.5e+05"	E	"3.60252504"	"6.39387714"	7	7		
"444.08243"	"3.0e+06"	E	"3.95972364"	"6.75085864"	3	3		
"444.23386"	"3.76e+06"	B	"2.19786640"	"4.98804995"	5	5		
"444.28310"	"1.09e+05"	B	"2.17594512"	"4.96581946"	7	5		
"444.31938"	"1.02e+07"	B+	"2.85805275"	"5.64769932"	1	3		
"444.54707"	"2.44e+02"	A	"0.08728574"	"2.87550352"	5	5		
"444.68319"	"5.38e+06"	B	"3.68638944"	"6.47375371"	3	3		
"444.71298"	"8.91e+04"	C+	"2.19786640"	"4.98504395"	5	7		
"444.77169"	"5.11e+06"	B	"2.22271209"	"5.00952178"	3	3		
"445.03156"	"1.15e+06"	C+	"3.11096179"	"5.89614419"	1	3		
"445.07667"	"2.3e+05"	E	"3.88160368"	"6.66650376"	9	9		
"445.26109"	"8.3e+05"	E	"3.94332623"	"6.72707289"	7	5		
"445.43808"	"3.38e+06"	B+	"2.83159117"	"5.61423177"	5	5		
"445.50269"	"4.1e+06"	E	"3.88160368"	"6.66384071"	9	7		
"445.63255"	"2.06e+05"	B	"3.04686890"	"5.82829520"	9	11		
"445.66280"	"6.8e+05"	E	"3.88160368"	"6.66284114"	9	11		
"445.91170"	"2.52e+06"	B	"2.17594512"	"4.95563019"	7	7		
"446.16524"	"2.95e+04"	A	"0.08728574"	"2.86539125"	5	7		
"446.19682"	"2.31e+06"	B	"3.60252504"	"6.38043390"	7	9		
"446.47657"	"6.66e+05"	C+	"3.01725044"	"5.79341882"	5	5		
"446.65510"	"1.20e+07"	B+	"2.83159117"	"5.60664989"	5	7		
"446.69374"	"3.2e+06"	E	"3.92860683"	"6.70342551"	5	5		
"446.93754"	"1.59e+07"	C+	"3.65369332"	"6.42699840"	5	7		
"447.16760"	"1.12e+02"	A	"0.11011433"	"2.88199261"	3	3		
"447.60184"	"1.01e+07"	B+	"2.84504259"	"5.61423177"	3	5		
"447.80174"	"1.6e+04"	E	"2.19786640"	"4.96581946"	5	5		
"448.01366"	"4.31e+05"	C	"3.04686890"	"5.81351269"	9	9		
"448.16089"	"4.5e+06"	D	"3.68638944"	"6.45212430"	3	3		
"448.21691"	"2.09e+04"	A	"0.11011433"	"2.87550352"	3	5		
"448.22523"	"2.19e+06"	C	"2.22271209"	"4.98804995"	3	5		
"448.27389"	"2.3e+06"	E	"3.65369332"	"6.41873101"	5	7		
"448.37762"	"1.4e+05"	E	"3.64164057"	"6.40603863"	7	9		
"448.42198"	"5.04e+06"	B	"3.60252504"	"6.36664959"	7	9		
"448.56756"	"1.1e+07"	D	"3.68638944"	"6.44961696"	3	3		
"448.59695"	"5.3e+05"	E	"3.65369332"	"6.41673983"	5	3		
"448.77372"	"5.8e+04"	E	"3.23672008"	"5.99867825"	13	11		
"448.81335"	"1.4e+06"	D	"3.60252504"	"6.36423934"	7	5		
"448.89057"	"9.76e+05"	C	"3.65369332"	"6.41493251"	5	5		
"448.97387"	"1.19e+04"	A	"0.12126572"	"2.88199261"	1	3		
"449.00840"	"3.3e+06"	D	"3.01725044"	"5.77776507"	5	3		
"449.26783"	"2.6e+06"	D	"3.98410712"	"6.74302768"	5	3		
"449.45628"	"3.45e+06"	B	"2.19786640"	"4.95563019"	5	7		
"449.59525"	"1.4e+06"	D	"3.65369332"	"6.41060472"	5	5		
"450.25907"	"1.2e+05"	E	"3.57321890"	"6.32606584"	11	13		
"450.48304"	"2.8e+05"	D	"3.26570610"	"6.01718438"	5	7		
"451.41839"	"4.4e+05"	D+	"3.04686890"	"5.79264615"	9	9		
"451.51650"	"4.4e+04"	E	"2.87550352"	"5.62068415"	5	5		
"451.75239"	"1.51e+06"	C+	"3.07133880"	"5.81508605"	3	3		
"451.84308"	"2.1e+04"	E	"3.23672008"	"5.97991659"	13	11		
"451.85777"	"9.1e+03"	E	"2.22271209"	"4.96581946"	3	5		
"452.33987"	"5.2e+05"	D	"3.65369332"	"6.39387714"	5	7		
"452.58635"	"4.7e+04"	E	"2.88199261"	"5.62068415"	3	5		
"452.77827"	"1.3e+05"	E	"3.25148176"	"5.98901244"	7	5		
"452.86136"	"5.44e+06"	B	"2.17594512"	"4.91297355"	7	9		
"452.87566"	"3.69e+05"	C	"3.30140276"	"6.03834476"	9	9		
"453.11477"	"2.52e+05"	A	"1.48486439"	"4.22036211"	9	9		
"453.76703"	"3.1e+04"	E	"3.26711257"	"5.99867825"	11	11		
"454.19422"	"3.0e+04"	E	"3.26711257"	"5.99610917"	11	9		
"454.24117"	"4.5e+05"	D	"3.63977237"	"6.36848691"	5	7		
"454.70169"	"1.5e+04"	E	"1.55735733"	"4.28330826"	7	5		
"454.78468"	"4.48e+06"	D+	"3.54652001"	"6.27197352"	5	7		
"455.16479"	"3.3e+05"	E	"3.94332623"	"6.66650376"	7	9		
"455.44510"	"4.7e+04"	D	"2.86539125"	"5.58689276"	7	7		
"455.61259"	"1.05e+07"	B	"3.60252504"	"6.32302612"	7	5		
"455.69242"	"1.4e+05"	D	"3.25148176"	"5.97150625"	7	5		
"456.00883"	"4.7e+05"	D	"3.60252504"	"6.32066224"	7	9		
"456.53104"	"2.2e+05"	E	"3.27398440"	"5.98901244"	3	5		
"456.56615"	"4.0e+05"	E	"3.24096914"	"5.95578840"	7	5		
"456.65147"	"4.48e+05"	D+	"3.30092244"	"6.01523448"	5	3		
"456.69893"	"5.9e+05"	D	"3.41489715"	"6.12892712"	3	5		
"457.14374"	"2.8e+04"	E	"2.87550352"	"5.58689276"	5	7		
"457.42153"	"1.6e+05"	E	"3.21118938"	"5.92093198"	9	7		
"457.47173"	"8.2e+04"	D	"2.27860466"	"4.98804995"	5	5		
"458.05767"	"4.0e+05"	D	"3.65369332"	"6.35967275"	5	7		
"458.15077"	"5.9e+05"	D	"3.24096914"	"5.94639870"	7	9		
"458.71274"	"6.45e+05"	C	"3.57321890"	"6.27533411"	11	9		
"458.77210"	"7.9e+05"	E	"3.98410712"	"6.68587270"	5	3		
"459.26509"	"1.61e+05"	A	"1.55735733"	"4.25622280"	7	7		
"459.35242"	"5.8e+05"	E	"3.94332623"	"6.64167865"	7	5		
"459.53582"	"5.01e+05"	B	"3.30140276"	"5.99867825"	9	11		
"459.60598"	"1.50e+06"	C+	"3.60252504"	"6.29938878"	7	9		
"459.64153"	"2.3e+05"	E	"3.65369332"	"6.35034852"	5	7		
"460.09314"	"7.79e+04"	C	"3.23672008"	"5.93072834"	13	11		
"460.20006"	"7.36e+04"	A	"1.60789577"	"4.30127816"	5	3		
"460.29405"	"1.72e+05"	A	"1.48486439"	"4.17769679"	9	11		
"460.33430"	"5.3e+04"	E	"2.84504259"	"5.53763954"	3	5		
"460.39483"	"5.8e+04"	E	"2.99035244"	"5.68259542"	9	9		
"461.11838"	"6.64e+04"	D+	"2.85122419"	"5.53924278"	9	9		
"461.32025"	"2.5e+06"	D	"3.29183986"	"5.97868220"	1	3		
"461.42052"	"2.8e+05"	E	"3.30092244"	"5.98718095"	5	3		
"461.87572"	"1.36e+05"	B	"2.94879294"	"5.63240401"	11	9		
"461.92880"	"5.2e+06"	D	"3.60252504"	"6.28582776"	7	5		
"463.01197"	"1.15e+05"	D+	"2.27860466"	"4.95563019"	5	7		
"463.29113"	"7.59e+04"	A	"1.60789577"	"4.28330826"	5	5		
"463.37546"	"4.7e+04"	E	"3.01762252"	"5.6925481"	7	7		
"463.56159"	"1.0e+04"	E	"2.86539125"	"5.53924278"	7	9		
"463.58462"	"2.72e+05"	C+	"2.84504259"	"5.51876133"	3	5		
"463.75029"	"2.8e+06"	D	"3.28302483"	"5.95578840"	3	5		
"463.80096"	"3.37e+06"	C+	"3.60252504"	"6.27499663"	7	7		
"464.34634"	"4.41e+06"	B	"3.65369332"	"6.32302612"	5	5		
"464.74340"	"1.25e+06"	B	"2.94879294"	"5.61584517"	11	11		
"464.98163"	"6.4e+04"	E	"3.23672008"	"5.90240588"	13	11		
"465.44977"	"5.64e+04"	A	"1.55735733"	"4.22036211"	7	9		
"465.46080"	"3.68e+06"	B	"3.60252504"	"6.26546671"	7	7		
"465.75852"	"1.5e+05"	D	"2.84504259"	"5.50628207"	3	3		
"465.82940"	"3.5e+04"	E	"3.26711257"	"5.92794713"	11	9		
"466.15348"	"3.3e+06"	E	"4.55852281"	"7.21750752"	7	5		
"466.19703"	"1.38e+05"	B	"2.99035244"	"5.64908881"	9	7		
"466.31782"	"4.3e+05"	E	"3.54652001"	"6.20456765"	5	3		
"466.74533"	"6.03e+06"	B	"3.60252504"	"6.25813812"	7	9		
"466.91724"	"6.27e+06"	C+	"3.65369332"	"6.30832866"	5	3		
"467.31636"	"3.81e+06"	D+	"3.65369332"	"6.30606149"	5	7		
"467.46480"	"1.2e+03"	E	"1.55735733"	"4.20888328"	7	5		
"467.88456"	"4.97e+06"	B	"3.60252504"	"6.25167222"	7	9		
"467.92253"	"1.29e+05"	C+	"3.25148176"	"5.90041395"	7	9		
"468.02946"	"7.32e+03"	A	"1.60789577"	"4.25622280"	5	7		
"468.04672"	"1.90e+05"	D	"2.85805275"	"5.50628207"	1	3		
"468.25580"	"3.7e+04"	E	"2.93984587"	"5.58689276"	9	7		
"468.35601"	"2.92e+05"	C	"2.83159117"	"5.47807170"	5	5		
"468.50235"	"3.2e+04"	E	"2.84504259"	"5.49069652"	3	5		
"468.73860"	"7.50e+04"	C	"2.83159117"	"5.47591165"	5	7		
"469.01375"	"2.29e+06"	C+	"3.68638944"	"6.32915863"	3	3		
"469.14115"	"1.01e+06"	B+	"2.99035244"	"5.63240401"	9	9		
"470.10447"	"8.40e+05"	D+	"2.46883473"	"5.10547240"	5	3		
"470.10464"	"7.2e+05"	E	"3.68638944"	"6.32302612"	3	5		
"470.49477"	"8.8e+06"	D	"3.68638944"	"6.32083991"	3	1		
"470.54568"	"2.3e+05"	E	"3.54652001"	"6.18068544"	5	7		
"470.74875"	"2.92e+05"	C	"2.84504259"	"5.47807170"	3	5		
"470.89683"	"3.98e+05"	C	"3.63977237"	"6.27197352"	5	7		
"471.02833"	"1.05e+06"	B+	"3.01762252"	"5.64908881"	7	7		
"471.21052"	"8.5e+04"	E	"3.01725044"	"5.64769932"	5	3		
"471.40672"	"1.8e+06"	E	"4.55852281"	"7.1878769"	7	5		
"471.41183"	"6.5e+04"	E	"3.30140276"	"5.93072834"	9	11		
"472.10004"	"4.30e+04"	C+	"2.99035244"	"5.61584517"	9	11		
"472.61368"	"3.9e+04"	E	"2.99804479"	"5.62068415"	7	5		
"472.73989"	"6.85e+06"	C+	"3.68638944"	"6.30832866"	3	3		
"472.85457"	"2.87e+06"	C	"3.65369332"	"6.27499663"	5	7		
"472.90192"	"6.59e+05"	C+	"4.07581091"	"6.69685175"	9	11		
"472.96784"	"1.6e+05"	E	"3.39650880"	"6.01718438"	7	7		
"473.35912"	"3.41e+04"	A	"1.48486439"	"4.10337372"	9	9		
"473.40980"	"1.6e+06"	E	"4.29441489"	"6.9126439"	5	5		
"473.58428"	"1.28e+06"	D+	"4.07581091"	"6.6930753"	9	11		
"473.67727"	"4.78e+06"	B	"3.21118938"	"5.82793998"	9	11		
"473.76347"	"1.87e+05"	C+	"3.26711257"	"5.88338708"	11	9		
"474.03399"	"7.69e+04"	C+	"3.01762252"	"5.63240401"	7	9		
"474.15292"	"7.29e+05"	D+	"2.83159117"	"5.44571679"	5	7		
"474.51281"	"8.2e+03"	E	"2.22271209"	"4.83485507"	3	3		
"474.57996"	"2.27e+06"	C+	"3.65369332"	"6.26546671"	5	7		
"474.99480"	"2.0e+06"	E	"4.55852281"	"7.16801526"	7	7		
"476.68654"	"2.3e+05"	E	"3.41695281"	"6.01718438"	5	7		
"476.83961"	"1.13e+05"	C	"2.93984587"	"5.53924278"	9	9		
"477.16961"	"3.42e+04"	D+	"2.19786640"	"4.79546566"	5	5		
"477.28037"	"5.30e+04"	D+	"1.55735733"	"4.15435379"	7	7		
"477.28315"	"3.76e+05"	C+	"3.01725044"	"5.61423177"	5	5		
"477.60675"	"2.2e+05"	E	"3.30092244"	"5.89614419"	5	3		
"477.94389"	"2.79e+06"	C	"3.41489715"	"6.00828827"	3	1		
"478.59570"	"4.0e+05"	E	"4.14264893"	"6.73250811"	7	9		
"478.68067"	"1.03e+06"	B+	"3.01725044"	"5.60664989"	5	7		
"478.78265"	"1.05e+05"	D+	"2.99804479"	"5.58689276"	7	7		
"478.87565"	"3.86e+05"	C+	"3.23672008"	"5.82506529"	13	13		
"478.96508"	"4.57e+06"	B	"3.54652001"	"6.13438193"	5	7		
"479.07459"	"2.7e+04"	E	"3.25148176"	"5.83875215"	7	7		
"479.12466"	"3.56e+05"	C+	"3.27398440"	"5.86098438"	3	3		
"479.39612"	"1.1e+04"	E	"3.04686890"	"5.63240401"	9	9		
"479.82647"	"2.77e+06"	C+	"4.18636440"	"6.76958063"	5	7		
"479.87313"	"4.1e+03"	E	"1.60789577"	"4.19086081"	5	5		
"479.94059"	"3.7e+05"	E	"3.63977237"	"6.22237439"	5	5		
"480.01276"	"1.2e+05"	E	"3.03847046"	"5.62068415"	5	5		
"480.06485"	"3.01e+06"	B	"4.14264893"	"6.72458242"	7	9		
"480.28802"	"1.77e+06"	C+	"3.64164057"	"6.22237439"	7	5		
"480.77081"	"2.3e+05"	D	"3.36825640"	"5.94639870"	9	9		
"480.81476"	"7.6e+04"	D	"3.25148176"	"5.82938837"	7	7		
"480.99396"	"5.5e+04"	E	"3.57321890"	"6.15016512"	11	11		
"481.31131"	"1.4e+05"	E	"3.27398440"	"5.84923154"	3	3		
"481.77781"	"2.1e+04"	D	"2.22271209"	"4.79546566"	3	5		
"483.27274"	"1.76e+06"	C+	"3.63977237"	"6.20456765"	5	3		
"483.45062"	"2.7e+04"	E	"2.42419831"	"4.98804995"	3	5		
"483.58672"	"1.1e+06"	D	"4.10337372"	"6.66650376"	9	9		
"483.85113"	"1.2e+06"	D	"3.41695281"	"5.97868220"	5	3		
"483.95443"	"3.90e+05"	C+	"3.26711257"	"5.82829520"	11	11		
"484.03210"	"1.7e+06"	D	"4.15435379"	"6.71512541"	7	7		
"484.27875"	"7.5e+05"	E	"4.10337372"	"6.66284114"	9	11		
"484.31429"	"9.2e+05"	E	"3.39650880"	"5.95578840"	7	5		
"484.40133"	"3.62e+05"	C	"3.54652001"	"6.10533975"	5	7		
"484.88822"	"6.89e+04"	C	"2.27860466"	"4.83485507"	5	3		
"485.91214"	"1.1e+06"	E	"4.19086081"	"6.74172473"	5	5		
"485.97414"	"1.62e+07"	B+	"2.87550352"	"5.42604198"	5	3		
"486.09775"	"1.3e+05"	E	"3.39650880"	"5.94639870"	7	9		
"486.94632"	"1.3e+05"	E	"3.54652001"	"6.09196644"	5	7		
"487.00363"	"3.88e+05"	C+	"3.92860683"	"6.47375371"	5	3		
"487.13178"	"2.44e+07"	B+	"2.86539125"	"5.40986861"	7	5		
"487.19279"	"2.84e+05"	C+	"3.25148176"	"5.79564049"	7	7		
"487.21373"	"2.54e+07"	B+	"2.88199261"	"5.42604198"	3	3		
"487.37508"	"5.5e+04"	E	"3.30092244"	"5.84412959"	5	5		
"487.58769"	"3.4e+05"	E	"3.33201954"	"5.87411777"	11	9		
"487.61860"	"2.7e+04"	E	"3.25148176"	"5.79341882"	7	5		
"487.76042"	"2.6e+04"	E	"2.99804479"	"5.53924278"	7	9		
"487.82107"	"1.21e+07"	B+	"2.88515991"	"5.42604198"	1	3		
"488.17174"	"5.15e+05"	C+	"3.30140276"	"5.84045966"	9	9		
"488.90008"	"1.13e+05"	C+	"2.19786640"	"4.73314079"	5	7		
"489.07549"	"2.25e+07"	B+	"2.87550352"	"5.40986861"	5	5		
"489.14920"	"3.08e+07"	B+	"2.85122419"	"5.38520741"	9	7		
"489.64383"	"5.4e+05"	E	"3.88350907"	"6.41493251"	7	5		
"490.33097"	"6.58e+06"	B+	"2.88199261"	"5.40986861"	3	5		
"490.51326"	"5.3e+05"	E	"3.92860683"	"6.45554341"	5	5		
"491.15303"	"1.9e+05"	E	"4.25622280"	"6.77986785"	7	9		
"491.17787"	"1.6e+06"	D	"3.92860683"	"6.45212430"	5	3		
"491.72295"	"6.4e+06"	D	"4.19086081"	"6.71158094"	5	3		
"491.80121"	"4.2e+06"	E	"4.23053960"	"6.75085864"	1	3		
"491.89936"	"1.79e+07"	B	"2.86539125"	"5.38520741"	7	7		
"492.05021"	"3.58e+07"	B+	"2.83252676"	"5.35157038"	11	9		
"492.47693"	"4.23e+05"	C	"2.27860466"	"4.79546566"	5	5		
"492.74177"	"2.58e+05"	D+	"3.57321890"	"6.08872711"	11	9		
"493.03149"	"5.75e+06"	B	"3.95972364"	"6.47375371"	3	3		
"493.88138"	"3.27e+06"	B+	"2.87550352"	"5.38520741"	5	7		
"493.96862"	"1.39e+04"	A	"0.85899575"	"3.36825640"	11	9		
"494.24585"	"9.67e+05"	C	"4.22036211"	"6.72821528"	9	11		
"494.56356"	"1.3e+06"	E	"4.20888328"	"6.71512541"	5	7		
"495.72979"	"1.18e+07"	B	"2.85122419"	"5.35157038"	9	9		
"495.75961"	"4.22e+07"	B+	"2.80829367"	"5.30848946"	13	11		
"496.19132"	"1.4e+05"	E	"3.63434980"	"6.13237029"	13	11		
"496.25711"	"1.37e+06"	C+	"4.17769679"	"6.67538611"	11	13		
"496.60882"	"3.31e+06"	C+	"3.33201954"	"5.82793998"	11	11		
"496.86979"	"7.1e+05"	E	"3.63977237"	"6.13438193"	5	7		
"497.04958"	"9.82e+05"	C	"3.63521992"	"6.12892712"	3	5		
"497.31014"	"1.1e+07"	D+	"3.95972364"	"6.45212430"	3	3		
"497.86028"	"1.19e+07"	B	"3.98410712"	"6.47375371"	5	3		
"498.52527"	"1.48e+07"	B	"3.92860683"	"6.41493251"	5	5		
"498.55465"	"1.39e+06"	B	"2.86539125"	"5.35157038"	7	9		
"498.62221"	"2.3e+06"	E	"4.21758325"	"6.70342551"	3	5		
"498.89494"	"5.2e+06"	D+	"4.15435379"	"6.63883718"	7	7		
"499.18660"	"3.9e+05"	E	"4.22036211"	"6.70339390"	9	9		
"499.36795"	"1.9e+06"	E	"4.20888328"	"6.69101333"	5	5		
"499.41290"	"3.18e+04"	A	"0.91460217"	"3.39650880"	9	7		
"499.54075"	"7.3e+05"	E	"4.26045326"	"6.74172473"	3	5		
"499.91120"	"7.3e+05"	E	"4.18636440"	"6.66579718"	5	7		
"500.18631"	"3.7e+07"	D+	"3.88160368"	"6.35967275"	9	7		
"500.27920"	"8.8e+05"	D	"3.39650880"	"5.87411777"	7	9		
"500.40433"	"3.7e+06"	E	"4.20888328"	"6.68587270"	5	3		
"500.61184"	"5.87e+06"	B+	"2.83252676"	"5.30848946"	11	11		
"501.20677"	"5.50e+04"	A	"0.85899575"	"3.33201954"	11	11		
"501.26945"	"6.5e+05"	E	"4.28330826"	"6.75602283"	5	7		
"501.49422"	"2.64e+07"	C+	"3.94332623"	"6.41493251"	7	5		
"502.15895"	"6.18e+06"	D+	"4.25622280"	"6.72455738"	7	9		
"502.22353"	"2.4e+07"	D+	"3.98410712"	"6.45212430"	5	3		
"502.27891"	"1.87e+05"	C	"2.99035244"	"5.45809748"	9	9		
"502.31854"	"2.3e+06"	E	"4.28330826"	"6.75085864"	5	3		
"502.34971"	"6.0e+05"	E	"4.31247059"	"6.77986785"	11	9		
"502.72255"	"4.91e+05"	C	"3.63977237"	"6.10533975"	5	7		
"502.77564"	"2.2e+06"	E	"4.20888328"	"6.67419029"	5	7		
"502.81259"	"2.21e+06"	B	"3.57321890"	"6.03834476"	11	9		
"502.96176"	"5.3e+05"	D	"3.41489715"	"5.87929188"	3	5		
"503.07778"	"2.60e+04"	C+	"3.23672008"	"5.70054647"	13	15		
"503.19138"	"8.4e+05"	E	"4.37135106"	"6.83462125"	9	7		
"503.69214"	"4.7e+04"	E	"3.01725044"	"5.47807170"	5	5		
"503.92512"	"6.38e+05"	B	"3.36825640"	"5.82793998"	9	11		
